,state,year,month,fires,day,date
656,tocantins,2004,1,41,1,2004-01-01
156,distrito_federal,2004,1,0,1,2004-01-01
131,ceara,2004,1,213,1,2004-01-01
106,bahia,2004,1,201,1,2004-01-01
481,rio_grande_do_norte,2004,1,43,1,2004-01-01
631,sergipe,2004,1,21,1,2004-01-01
281,mato_grosso_do_sul,2004,1,375,1,2004-01-01
231,maranhao,2004,1,338,1,2004-01-01
581,santa_catarina,2004,1,63,1,2004-01-01
556,roraima,2004,1,522,1,2004-01-01
181,espirito_santo,2004,1,0,1,2004-01-01
6,acre,2004,1,0,1,2004-01-01
406,pernambuco,2004,1,41,1,2004-01-01
206,goias,2004,1,15,1,2004-01-01
431,piaui,2004,1,55,1,2004-01-01
306,minas_gerais,2004,1,29,1,2004-01-01
456,rio_de_janeiro,2004,1,3,1,2004-01-01
606,sao_paulo,2004,1,56,1,2004-01-01
731,amapa,2004,2,1,1,2004-02-01
1281,sao_paulo,2004,2,91,1,2004-02-01
1031,paraiba,2004,2,1,1,2004-02-01
1056,parana,2004,2,92,1,2004-02-01
956,mato_grosso_do_sul,2004,2,271,1,2004-02-01
931,mato_grosso,2004,2,397,1,2004-02-01
681,acre,2004,2,4,1,2004-02-01
1106,piaui,2004,2,25,1,2004-02-01
1256,santa_catarina,2004,2,64,1,2004-02-01
881,goias,2004,2,14,1,2004-02-01
1156,rio_grande_do_norte,2004,2,8,1,2004-02-01
1181,rio_grande_do_sul,2004,2,103,1,2004-02-01
1231,roraima,2004,2,349,1,2004-02-01
1206,rondonia,2004,2,16,1,2004-02-01
1081,pernambuco,2004,2,12,1,2004-02-01
1131,rio_de_janeiro,2004,2,6,1,2004-02-01
706,alagoas,2004,2,15,1,2004-02-01
906,maranhao,2004,2,24,1,2004-02-01
1006,para,2004,2,36,1,2004-02-01
856,espirito_santo,2004,2,8,1,2004-02-01
1306,sergipe,2004,2,17,1,2004-02-01
806,ceara,2004,2,11,1,2004-02-01
981,minas_gerais,2004,2,36,1,2004-02-01
1331,tocantins,2004,2,9,1,2004-02-01
781,bahia,2004,2,193,1,2004-02-01
756,amazonas,2004,2,129,1,2004-02-01
831,distrito_federal,2004,2,0,1,2004-02-01
1856,rio_grande_do_sul,2004,3,225,1,2004-03-01
1781,piaui,2004,3,41,1,2004-03-01
1406,amapa,2004,3,0,1,2004-03-01
1706,paraiba,2004,3,3,1,2004-03-01
1381,alagoas,2004,3,34,1,2004-03-01
1931,santa_catarina,2004,3,141,1,2004-03-01
1806,rio_de_janeiro,2004,3,5,1,2004-03-01
1631,mato_grosso_do_sul,2004,3,323,1,2004-03-01
1656,minas_gerais,2004,3,125,1,2004-03-01
1956,sao_paulo,2004,3,122,1,2004-03-01
1681,para,2004,3,29,1,2004-03-01
1906,roraima,2004,3,449,1,2004-03-01
1581,maranhao,2004,3,43,1,2004-03-01
1356,acre,2004,3,0,1,2004-03-01
1881,rondonia,2004,3,28,1,2004-03-01
1731,parana,2004,3,169,1,2004-03-01
1756,pernambuco,2004,3,12,1,2004-03-01
1481,ceara,2004,3,3,1,2004-03-01
1506,distrito_federal,2004,3,0,1,2004-03-01
1431,amazonas,2004,3,20,1,2004-03-01
1531,espirito_santo,2004,3,2,1,2004-03-01
1456,bahia,2004,3,179,1,2004-03-01
2006,tocantins,2004,3,32,1,2004-03-01
1981,sergipe,2004,3,62,1,2004-03-01
1831,rio_grande_do_norte,2004,3,0,1,2004-03-01
1556,goias,2004,3,59,1,2004-03-01
1606,mato_grosso,2004,3,822,1,2004-03-01
2331,minas_gerais,2004,4,161,1,2004-04-01
2531,rio_grande_do_sul,2004,4,218,1,2004-04-01
2631,sao_paulo,2004,4,112,1,2004-04-01
2231,goias,2004,4,84,1,2004-04-01
2506,rio_grande_do_norte,2004,4,3,1,2004-04-01
2206,espirito_santo,2004,4,10,1,2004-04-01
2406,parana,2004,4,172,1,2004-04-01
2081,amapa,2004,4,1,1,2004-04-01
2056,alagoas,2004,4,10,1,2004-04-01
2606,santa_catarina,2004,4,185,1,2004-04-01
2481,rio_de_janeiro,2004,4,12,1,2004-04-01
2456,piaui,2004,4,25,1,2004-04-01
2681,tocantins,2004,4,122,1,2004-04-01
2156,ceara,2004,4,1,1,2004-04-01
2656,sergipe,2004,4,21,1,2004-04-01
2181,distrito_federal,2004,4,2,1,2004-04-01
2581,roraima,2004,4,262,1,2004-04-01
2281,mato_grosso,2004,4,946,1,2004-04-01
2106,amazonas,2004,4,26,1,2004-04-01
2556,rondonia,2004,4,27,1,2004-04-01
2306,mato_grosso_do_sul,2004,4,175,1,2004-04-01
2431,pernambuco,2004,4,10,1,2004-04-01
2256,maranhao,2004,4,98,1,2004-04-01
2131,bahia,2004,4,200,1,2004-04-01
2356,para,2004,4,61,1,2004-04-01
2031,acre,2004,4,9,1,2004-04-01
2381,paraiba,2004,4,3,1,2004-04-01
3306,sao_paulo,2004,5,215,1,2004-05-01
2881,espirito_santo,2004,5,4,1,2004-05-01
3356,tocantins,2004,5,558,1,2004-05-01
3031,para,2004,5,193,1,2004-05-01
3156,rio_de_janeiro,2004,5,13,1,2004-05-01
3206,rio_grande_do_sul,2004,5,58,1,2004-05-01
2956,mato_grosso,2004,5,4053,1,2004-05-01
2806,bahia,2004,5,251,1,2004-05-01
3331,sergipe,2004,5,13,1,2004-05-01
3281,santa_catarina,2004,5,40,1,2004-05-01
2831,ceara,2004,5,7,1,2004-05-01
2731,alagoas,2004,5,3,1,2004-05-01
3056,paraiba,2004,5,3,1,2004-05-01
2781,amazonas,2004,5,11,1,2004-05-01
3006,minas_gerais,2004,5,237,1,2004-05-01
2931,maranhao,2004,5,324,1,2004-05-01
2706,acre,2004,5,21,1,2004-05-01
3131,piaui,2004,5,126,1,2004-05-01
2906,goias,2004,5,313,1,2004-05-01
2981,mato_grosso_do_sul,2004,5,58,1,2004-05-01
2756,amapa,2004,5,1,1,2004-05-01
3256,roraima,2004,5,9,1,2004-05-01
3106,pernambuco,2004,5,5,1,2004-05-01
3181,rio_grande_do_norte,2004,5,5,1,2004-05-01
2856,distrito_federal,2004,5,11,1,2004-05-01
3231,rondonia,2004,5,32,1,2004-05-01
3081,parana,2004,5,45,1,2004-05-01
3581,goias,2004,6,515,1,2004-06-01
3381,acre,2004,6,12,1,2004-06-01
4031,tocantins,2004,6,1186,1,2004-06-01
4006,sergipe,2004,6,0,1,2004-06-01
3981,sao_paulo,2004,6,448,1,2004-06-01
3406,alagoas,2004,6,1,1,2004-06-01
3956,santa_catarina,2004,6,369,1,2004-06-01
3931,roraima,2004,6,9,1,2004-06-01
3906,rondonia,2004,6,297,1,2004-06-01
3881,rio_grande_do_sul,2004,6,260,1,2004-06-01
3856,rio_grande_do_norte,2004,6,9,1,2004-06-01
3456,amazonas,2004,6,43,1,2004-06-01
3831,rio_de_janeiro,2004,6,55,1,2004-06-01
3806,piaui,2004,6,252,1,2004-06-01
3431,amapa,2004,6,7,1,2004-06-01
3481,bahia,2004,6,306,1,2004-06-01
3781,pernambuco,2004,6,8,1,2004-06-01
3606,maranhao,2004,6,818,1,2004-06-01
3631,mato_grosso,2004,6,11530,1,2004-06-01
3656,mato_grosso_do_sul,2004,6,550,1,2004-06-01
3531,distrito_federal,2004,6,5,1,2004-06-01
3556,espirito_santo,2004,6,2,1,2004-06-01
3706,para,2004,6,637,1,2004-06-01
3506,ceara,2004,6,8,1,2004-06-01
3731,paraiba,2004,6,0,1,2004-06-01
3756,parana,2004,6,394,1,2004-06-01
3681,minas_gerais,2004,6,303,1,2004-06-01
4406,paraiba,2004,7,3,1,2004-07-01
4431,parana,2004,7,418,1,2004-07-01
4456,pernambuco,2004,7,17,1,2004-07-01
4481,piaui,2004,7,579,1,2004-07-01
4506,rio_de_janeiro,2004,7,51,1,2004-07-01
4556,rio_grande_do_sul,2004,7,539,1,2004-07-01
4581,rondonia,2004,7,1734,1,2004-07-01
4606,roraima,2004,7,2,1,2004-07-01
4631,santa_catarina,2004,7,243,1,2004-07-01
4381,para,2004,7,6620,1,2004-07-01
4531,rio_grande_do_norte,2004,7,5,1,2004-07-01
4356,minas_gerais,2004,7,831,1,2004-07-01
4681,sergipe,2004,7,0,1,2004-07-01
4306,mato_grosso,2004,7,13214,1,2004-07-01
4281,maranhao,2004,7,1677,1,2004-07-01
4256,goias,2004,7,852,1,2004-07-01
4231,espirito_santo,2004,7,14,1,2004-07-01
4206,distrito_federal,2004,7,46,1,2004-07-01
4181,ceara,2004,7,22,1,2004-07-01
4156,bahia,2004,7,355,1,2004-07-01
4131,amazonas,2004,7,364,1,2004-07-01
4106,amapa,2004,7,4,1,2004-07-01
4081,alagoas,2004,7,3,1,2004-07-01
4056,acre,2004,7,95,1,2004-07-01
4706,tocantins,2004,7,1541,1,2004-07-01
4331,mato_grosso_do_sul,2004,7,598,1,2004-07-01
4656,sao_paulo,2004,7,529,1,2004-07-01
5156,piaui,2004,8,1018,1,2004-08-01
4731,acre,2004,8,1003,1,2004-08-01
5381,tocantins,2004,8,2036,1,2004-08-01
5356,sergipe,2004,8,1,1,2004-08-01
5331,sao_paulo,2004,8,1012,1,2004-08-01
5306,santa_catarina,2004,8,1357,1,2004-08-01
5281,roraima,2004,8,22,1,2004-08-01
5256,rondonia,2004,8,9259,1,2004-08-01
5231,rio_grande_do_sul,2004,8,1142,1,2004-08-01
5181,rio_de_janeiro,2004,8,151,1,2004-08-01
5131,pernambuco,2004,8,43,1,2004-08-01
5106,parana,2004,8,1989,1,2004-08-01
5081,paraiba,2004,8,24,1,2004-08-01
5056,para,2004,8,17861,1,2004-08-01
5206,rio_grande_do_norte,2004,8,18,1,2004-08-01
5006,mato_grosso_do_sul,2004,8,1605,1,2004-08-01
4756,alagoas,2004,8,2,1,2004-08-01
5031,minas_gerais,2004,8,1865,1,2004-08-01
4781,amapa,2004,8,18,1,2004-08-01
4806,amazonas,2004,8,1850,1,2004-08-01
4856,ceara,2004,8,69,1,2004-08-01
4831,bahia,2004,8,1512,1,2004-08-01
4906,espirito_santo,2004,8,31,1,2004-08-01
4931,goias,2004,8,1618,1,2004-08-01
4956,maranhao,2004,8,2426,1,2004-08-01
4981,mato_grosso,2004,8,16025,1,2004-08-01
4881,distrito_federal,2004,8,110,1,2004-08-01
5681,mato_grosso_do_sul,2004,9,3070,1,2004-09-01
5631,maranhao,2004,9,6807,1,2004-09-01
5931,rondonia,2004,9,23419,1,2004-09-01
5656,mato_grosso,2004,9,34088,1,2004-09-01
5706,minas_gerais,2004,9,5288,1,2004-09-01
5806,pernambuco,2004,9,219,1,2004-09-01
5731,para,2004,9,14249,1,2004-09-01
5781,parana,2004,9,1810,1,2004-09-01
5881,rio_grande_do_norte,2004,9,59,1,2004-09-01
5956,roraima,2004,9,15,1,2004-09-01
5906,rio_grande_do_sul,2004,9,643,1,2004-09-01
5606,goias,2004,9,3544,1,2004-09-01
6056,tocantins,2004,9,6748,1,2004-09-01
5556,distrito_federal,2004,9,116,1,2004-09-01
5981,santa_catarina,2004,9,943,1,2004-09-01
5531,ceara,2004,9,207,1,2004-09-01
5506,bahia,2004,9,7395,1,2004-09-01
5481,amazonas,2004,9,2436,1,2004-09-01
6006,sao_paulo,2004,9,1104,1,2004-09-01
5456,amapa,2004,9,117,1,2004-09-01
6031,sergipe,2004,9,1,1,2004-09-01
5431,alagoas,2004,9,11,1,2004-09-01
5406,acre,2004,9,5458,1,2004-09-01
5856,rio_de_janeiro,2004,9,338,1,2004-09-01
5581,espirito_santo,2004,9,77,1,2004-09-01
5831,piaui,2004,9,3181,1,2004-09-01
5756,paraiba,2004,9,52,1,2004-09-01
6606,rondonia,2004,10,5089,1,2004-10-01
6081,acre,2004,10,633,1,2004-10-01
6231,distrito_federal,2004,10,22,1,2004-10-01
6506,piaui,2004,10,2580,1,2004-10-01
6656,santa_catarina,2004,10,1056,1,2004-10-01
6481,pernambuco,2004,10,659,1,2004-10-01
6681,sao_paulo,2004,10,248,1,2004-10-01
6331,mato_grosso,2004,10,11405,1,2004-10-01
6706,sergipe,2004,10,2,1,2004-10-01
6356,mato_grosso_do_sul,2004,10,1104,1,2004-10-01
6731,tocantins,2004,10,2154,1,2004-10-01
6381,minas_gerais,2004,10,3062,1,2004-10-01
6431,paraiba,2004,10,205,1,2004-10-01
6206,ceara,2004,10,1610,1,2004-10-01
6181,bahia,2004,10,5701,1,2004-10-01
6456,parana,2004,10,967,1,2004-10-01
6631,roraima,2004,10,71,1,2004-10-01
6156,amazonas,2004,10,1564,1,2004-10-01
6406,para,2004,10,7464,1,2004-10-01
6306,maranhao,2004,10,5386,1,2004-10-01
6531,rio_de_janeiro,2004,10,40,1,2004-10-01
6281,goias,2004,10,1548,1,2004-10-01
6106,alagoas,2004,10,23,1,2004-10-01
6581,rio_grande_do_sul,2004,10,992,1,2004-10-01
6256,espirito_santo,2004,10,53,1,2004-10-01
6556,rio_grande_do_norte,2004,10,120,1,2004-10-01
6131,amapa,2004,10,534,1,2004-10-01
7156,pernambuco,2004,11,528,1,2004-11-01
6781,alagoas,2004,11,38,1,2004-11-01
7256,rio_grande_do_sul,2004,11,273,1,2004-11-01
6756,acre,2004,11,25,1,2004-11-01
7231,rio_grande_do_norte,2004,11,211,1,2004-11-01
7381,sergipe,2004,11,53,1,2004-11-01
6956,goias,2004,11,356,1,2004-11-01
6806,amapa,2004,11,1406,1,2004-11-01
7406,tocantins,2004,11,569,1,2004-11-01
6906,distrito_federal,2004,11,0,1,2004-11-01
7331,santa_catarina,2004,11,454,1,2004-11-01
7056,minas_gerais,2004,11,1066,1,2004-11-01
6931,espirito_santo,2004,11,56,1,2004-11-01
7031,mato_grosso_do_sul,2004,11,312,1,2004-11-01
6881,ceara,2004,11,3615,1,2004-11-01
7356,sao_paulo,2004,11,230,1,2004-11-01
6981,maranhao,2004,11,10348,1,2004-11-01
6831,amazonas,2004,11,988,1,2004-11-01
7081,para,2004,11,15958,1,2004-11-01
7206,rio_de_janeiro,2004,11,60,1,2004-11-01
7306,roraima,2004,11,210,1,2004-11-01
7106,paraiba,2004,11,391,1,2004-11-01
7181,piaui,2004,11,2139,1,2004-11-01
6856,bahia,2004,11,2016,1,2004-11-01
7131,parana,2004,11,556,1,2004-11-01
7281,rondonia,2004,11,681,1,2004-11-01
7006,mato_grosso,2004,11,2825,1,2004-11-01
7431,acre,2004,12,11,1,2004-12-01
7756,para,2004,12,10231,1,2004-12-01
7631,goias,2004,12,94,1,2004-12-01
7506,amazonas,2004,12,375,1,2004-12-01
7656,maranhao,2004,12,5296,1,2004-12-01
7681,mato_grosso,2004,12,1446,1,2004-12-01
7531,bahia,2004,12,674,1,2004-12-01
7556,ceara,2004,12,4816,1,2004-12-01
8056,sergipe,2004,12,97,1,2004-12-01
7606,espirito_santo,2004,12,10,1,2004-12-01
7456,alagoas,2004,12,80,1,2004-12-01
8031,sao_paulo,2004,12,166,1,2004-12-01
7706,mato_grosso_do_sul,2004,12,175,1,2004-12-01
7731,minas_gerais,2004,12,226,1,2004-12-01
7481,amapa,2004,12,1266,1,2004-12-01
7931,rio_grande_do_sul,2004,12,168,1,2004-12-01
7581,distrito_federal,2004,12,0,1,2004-12-01
8081,tocantins,2004,12,151,1,2004-12-01
7881,rio_de_janeiro,2004,12,16,1,2004-12-01
7781,paraiba,2004,12,385,1,2004-12-01
7956,rondonia,2004,12,268,1,2004-12-01
8006,santa_catarina,2004,12,115,1,2004-12-01
7831,pernambuco,2004,12,449,1,2004-12-01
7856,piaui,2004,12,1165,1,2004-12-01
7806,parana,2004,12,314,1,2004-12-01
7981,roraima,2004,12,301,1,2004-12-01
7906,rio_grande_do_norte,2004,12,344,1,2004-12-01
282,mato_grosso_do_sul,2005,1,71,1,2005-01-01
657,tocantins,2005,1,75,1,2005-01-01
157,distrito_federal,2005,1,0,1,2005-01-01
607,sao_paulo,2005,1,24,1,2005-01-01
307,minas_gerais,2005,1,52,1,2005-01-01
507,rio_grande_do_sul,2005,1,186,1,2005-01-01
457,rio_de_janeiro,2005,1,13,1,2005-01-01
532,rondonia,2005,1,122,1,2005-01-01
232,maranhao,2005,1,674,1,2005-01-01
582,santa_catarina,2005,1,61,1,2005-01-01
257,mato_grosso,2005,1,440,1,2005-01-01
432,piaui,2005,1,111,1,2005-01-01
207,goias,2005,1,30,1,2005-01-01
632,sergipe,2005,1,111,1,2005-01-01
107,bahia,2005,1,414,1,2005-01-01
357,paraiba,2005,1,169,1,2005-01-01
82,amazonas,2005,1,225,1,2005-01-01
382,parana,2005,1,76,1,2005-01-01
182,espirito_santo,2005,1,7,1,2005-01-01
57,amapa,2005,1,194,1,2005-01-01
557,roraima,2005,1,155,1,2005-01-01
407,pernambuco,2005,1,238,1,2005-01-01
332,para,2005,1,2861,1,2005-01-01
132,ceara,2005,1,476,1,2005-01-01
482,rio_grande_do_norte,2005,1,161,1,2005-01-01
32,alagoas,2005,1,91,1,2005-01-01
7,acre,2005,1,20,1,2005-01-01
1207,rondonia,2005,2,41,1,2005-02-01
1157,rio_grande_do_norte,2005,2,51,1,2005-02-01
907,maranhao,2005,2,73,1,2005-02-01
932,mato_grosso,2005,2,951,1,2005-02-01
857,espirito_santo,2005,2,1,1,2005-02-01
1232,roraima,2005,2,207,1,2005-02-01
682,acre,2005,2,0,1,2005-02-01
832,distrito_federal,2005,2,0,1,2005-02-01
1182,rio_grande_do_sul,2005,2,54,1,2005-02-01
757,amazonas,2005,2,16,1,2005-02-01
1307,sergipe,2005,2,40,1,2005-02-01
732,amapa,2005,2,1,1,2005-02-01
1082,pernambuco,2005,2,43,1,2005-02-01
1332,tocantins,2005,2,34,1,2005-02-01
782,bahia,2005,2,227,1,2005-02-01
1057,parana,2005,2,158,1,2005-02-01
1007,para,2005,2,121,1,2005-02-01
807,ceara,2005,2,41,1,2005-02-01
982,minas_gerais,2005,2,106,1,2005-02-01
1107,piaui,2005,2,34,1,2005-02-01
1032,paraiba,2005,2,22,1,2005-02-01
957,mato_grosso_do_sul,2005,2,301,1,2005-02-01
1257,santa_catarina,2005,2,79,1,2005-02-01
707,alagoas,2005,2,47,1,2005-02-01
1132,rio_de_janeiro,2005,2,9,1,2005-02-01
882,goias,2005,2,110,1,2005-02-01
1282,sao_paulo,2005,2,131,1,2005-02-01
1982,sergipe,2005,3,44,1,2005-03-01
1432,amazonas,2005,3,15,1,2005-03-01
1707,paraiba,2005,3,16,1,2005-03-01
1932,santa_catarina,2005,3,189,1,2005-03-01
1732,parana,2005,3,140,1,2005-03-01
1407,amapa,2005,3,0,1,2005-03-01
1382,alagoas,2005,3,45,1,2005-03-01
1507,distrito_federal,2005,3,0,1,2005-03-01
1957,sao_paulo,2005,3,130,1,2005-03-01
1582,maranhao,2005,3,19,1,2005-03-01
1457,bahia,2005,3,234,1,2005-03-01
2007,tocantins,2005,3,22,1,2005-03-01
1557,goias,2005,3,46,1,2005-03-01
1482,ceara,2005,3,7,1,2005-03-01
1782,piaui,2005,3,8,1,2005-03-01
1807,rio_de_janeiro,2005,3,15,1,2005-03-01
1757,pernambuco,2005,3,46,1,2005-03-01
1532,espirito_santo,2005,3,11,1,2005-03-01
1882,rondonia,2005,3,16,1,2005-03-01
1657,minas_gerais,2005,3,157,1,2005-03-01
1607,mato_grosso,2005,3,423,1,2005-03-01
1832,rio_grande_do_norte,2005,3,23,1,2005-03-01
1682,para,2005,3,32,1,2005-03-01
1357,acre,2005,3,5,1,2005-03-01
1632,mato_grosso_do_sul,2005,3,261,1,2005-03-01
1857,rio_grande_do_sul,2005,3,183,1,2005-03-01
1907,roraima,2005,3,441,1,2005-03-01
2332,minas_gerais,2005,4,227,1,2005-04-01
2382,paraiba,2005,4,4,1,2005-04-01
2557,rondonia,2005,4,26,1,2005-04-01
2282,mato_grosso,2005,4,1010,1,2005-04-01
2507,rio_grande_do_norte,2005,4,3,1,2005-04-01
2657,sergipe,2005,4,13,1,2005-04-01
2682,tocantins,2005,4,107,1,2005-04-01
2057,alagoas,2005,4,3,1,2005-04-01
2407,parana,2005,4,100,1,2005-04-01
2482,rio_de_janeiro,2005,4,13,1,2005-04-01
2232,goias,2005,4,150,1,2005-04-01
2132,bahia,2005,4,180,1,2005-04-01
2432,pernambuco,2005,4,7,1,2005-04-01
2207,espirito_santo,2005,4,9,1,2005-04-01
2182,distrito_federal,2005,4,0,1,2005-04-01
2032,acre,2005,4,2,1,2005-04-01
2257,maranhao,2005,4,99,1,2005-04-01
2107,amazonas,2005,4,8,1,2005-04-01
2457,piaui,2005,4,15,1,2005-04-01
2582,roraima,2005,4,56,1,2005-04-01
2632,sao_paulo,2005,4,213,1,2005-04-01
2532,rio_grande_do_sul,2005,4,81,1,2005-04-01
2157,ceara,2005,4,7,1,2005-04-01
2307,mato_grosso_do_sul,2005,4,251,1,2005-04-01
2082,amapa,2005,4,0,1,2005-04-01
2357,para,2005,4,43,1,2005-04-01
2607,santa_catarina,2005,4,116,1,2005-04-01
3007,minas_gerais,2005,5,230,1,2005-05-01
3332,sergipe,2005,5,1,1,2005-05-01
3057,paraiba,2005,5,0,1,2005-05-01
2907,goias,2005,5,269,1,2005-05-01
3157,rio_de_janeiro,2005,5,25,1,2005-05-01
3357,tocantins,2005,5,295,1,2005-05-01
2782,amazonas,2005,5,36,1,2005-05-01
2882,espirito_santo,2005,5,7,1,2005-05-01
2707,acre,2005,5,17,1,2005-05-01
2857,distrito_federal,2005,5,4,1,2005-05-01
3132,piaui,2005,5,27,1,2005-05-01
3082,parana,2005,5,248,1,2005-05-01
2832,ceara,2005,5,2,1,2005-05-01
2732,alagoas,2005,5,0,1,2005-05-01
2807,bahia,2005,5,168,1,2005-05-01
2757,amapa,2005,5,1,1,2005-05-01
3207,rio_grande_do_sul,2005,5,144,1,2005-05-01
3107,pernambuco,2005,5,2,1,2005-05-01
2932,maranhao,2005,5,108,1,2005-05-01
2982,mato_grosso_do_sul,2005,5,483,1,2005-05-01
3307,sao_paulo,2005,5,401,1,2005-05-01
3182,rio_grande_do_norte,2005,5,5,1,2005-05-01
3032,para,2005,5,101,1,2005-05-01
2957,mato_grosso,2005,5,2259,1,2005-05-01
3282,santa_catarina,2005,5,175,1,2005-05-01
3232,rondonia,2005,5,61,1,2005-05-01
3257,roraima,2005,5,6,1,2005-05-01
3982,sao_paulo,2005,6,396,1,2005-06-01
3407,alagoas,2005,6,3,1,2005-06-01
3957,santa_catarina,2005,6,197,1,2005-06-01
3757,parana,2005,6,223,1,2005-06-01
3907,rondonia,2005,6,261,1,2005-06-01
3432,amapa,2005,6,3,1,2005-06-01
3882,rio_grande_do_sul,2005,6,127,1,2005-06-01
3857,rio_grande_do_norte,2005,6,2,1,2005-06-01
3457,amazonas,2005,6,130,1,2005-06-01
3482,bahia,2005,6,240,1,2005-06-01
3782,pernambuco,2005,6,3,1,2005-06-01
3807,piaui,2005,6,192,1,2005-06-01
3932,roraima,2005,6,10,1,2005-06-01
3582,goias,2005,6,248,1,2005-06-01
4032,tocantins,2005,6,766,1,2005-06-01
3382,acre,2005,6,75,1,2005-06-01
3557,espirito_santo,2005,6,9,1,2005-06-01
3607,maranhao,2005,6,662,1,2005-06-01
3632,mato_grosso,2005,6,2696,1,2005-06-01
3657,mato_grosso_do_sul,2005,6,557,1,2005-06-01
4007,sergipe,2005,6,0,1,2005-06-01
3682,minas_gerais,2005,6,336,1,2005-06-01
3532,distrito_federal,2005,6,4,1,2005-06-01
3507,ceara,2005,6,7,1,2005-06-01
3732,paraiba,2005,6,0,1,2005-06-01
3707,para,2005,6,656,1,2005-06-01
3832,rio_de_janeiro,2005,6,51,1,2005-06-01
4457,pernambuco,2005,7,4,1,2005-07-01
4407,paraiba,2005,7,1,1,2005-07-01
4707,tocantins,2005,7,1558,1,2005-07-01
4482,piaui,2005,7,636,1,2005-07-01
4432,parana,2005,7,495,1,2005-07-01
4682,sergipe,2005,7,0,1,2005-07-01
4232,espirito_santo,2005,7,15,1,2005-07-01
4657,sao_paulo,2005,7,525,1,2005-07-01
4207,distrito_federal,2005,7,38,1,2005-07-01
4182,ceara,2005,7,33,1,2005-07-01
4157,bahia,2005,7,424,1,2005-07-01
4557,rio_grande_do_sul,2005,7,296,1,2005-07-01
4582,rondonia,2005,7,1947,1,2005-07-01
4257,goias,2005,7,536,1,2005-07-01
4132,amazonas,2005,7,1894,1,2005-07-01
4532,rio_grande_do_norte,2005,7,9,1,2005-07-01
4107,amapa,2005,7,1,1,2005-07-01
4282,maranhao,2005,7,1984,1,2005-07-01
4082,alagoas,2005,7,2,1,2005-07-01
4307,mato_grosso,2005,7,6543,1,2005-07-01
4332,mato_grosso_do_sul,2005,7,1364,1,2005-07-01
4607,roraima,2005,7,8,1,2005-07-01
4632,santa_catarina,2005,7,392,1,2005-07-01
4507,rio_de_janeiro,2005,7,59,1,2005-07-01
4357,minas_gerais,2005,7,874,1,2005-07-01
4382,para,2005,7,9464,1,2005-07-01
4057,acre,2005,7,1136,1,2005-07-01
4932,goias,2005,8,970,1,2005-08-01
5057,para,2005,8,23635,1,2005-08-01
5132,pernambuco,2005,8,15,1,2005-08-01
5157,piaui,2005,8,1124,1,2005-08-01
5082,paraiba,2005,8,1,1,2005-08-01
5182,rio_de_janeiro,2005,8,243,1,2005-08-01
5032,minas_gerais,2005,8,1520,1,2005-08-01
5207,rio_grande_do_norte,2005,8,13,1,2005-08-01
5007,mato_grosso_do_sul,2005,8,6141,1,2005-08-01
4982,mato_grosso,2005,8,18153,1,2005-08-01
5232,rio_grande_do_sul,2005,8,824,1,2005-08-01
4957,maranhao,2005,8,3118,1,2005-08-01
5257,rondonia,2005,8,12801,1,2005-08-01
5282,roraima,2005,8,16,1,2005-08-01
5307,santa_catarina,2005,8,1357,1,2005-08-01
5357,sergipe,2005,8,0,1,2005-08-01
4907,espirito_santo,2005,8,30,1,2005-08-01
5332,sao_paulo,2005,8,1161,1,2005-08-01
4882,distrito_federal,2005,8,46,1,2005-08-01
4732,acre,2005,8,7669,1,2005-08-01
4757,alagoas,2005,8,9,1,2005-08-01
4782,amapa,2005,8,15,1,2005-08-01
4807,amazonas,2005,8,5981,1,2005-08-01
5107,parana,2005,8,1894,1,2005-08-01
5382,tocantins,2005,8,2781,1,2005-08-01
4857,ceara,2005,8,71,1,2005-08-01
4832,bahia,2005,8,1141,1,2005-08-01
5832,piaui,2005,9,3351,1,2005-09-01
6032,sergipe,2005,9,2,1,2005-09-01
6007,sao_paulo,2005,9,291,1,2005-09-01
5982,santa_catarina,2005,9,208,1,2005-09-01
5757,paraiba,2005,9,13,1,2005-09-01
5507,bahia,2005,9,4244,1,2005-09-01
5782,parana,2005,9,546,1,2005-09-01
5957,roraima,2005,9,108,1,2005-09-01
5857,rio_de_janeiro,2005,9,67,1,2005-09-01
5907,rio_grande_do_sul,2005,9,430,1,2005-09-01
5807,pernambuco,2005,9,164,1,2005-09-01
5882,rio_grande_do_norte,2005,9,43,1,2005-09-01
5732,para,2005,9,12728,1,2005-09-01
5932,rondonia,2005,9,20907,1,2005-09-01
5482,amazonas,2005,9,4931,1,2005-09-01
5582,espirito_santo,2005,9,10,1,2005-09-01
5457,amapa,2005,9,139,1,2005-09-01
5532,ceara,2005,9,187,1,2005-09-01
5557,distrito_federal,2005,9,25,1,2005-09-01
5432,alagoas,2005,9,14,1,2005-09-01
5407,acre,2005,9,6092,1,2005-09-01
5607,goias,2005,9,1565,1,2005-09-01
5632,maranhao,2005,9,7805,1,2005-09-01
6057,tocantins,2005,9,6319,1,2005-09-01
5682,mato_grosso_do_sul,2005,9,2291,1,2005-09-01
5707,minas_gerais,2005,9,2301,1,2005-09-01
5657,mato_grosso,2005,9,27674,1,2005-09-01
6457,parana,2005,10,175,1,2005-10-01
6307,maranhao,2005,10,8704,1,2005-10-01
6557,rio_grande_do_norte,2005,10,215,1,2005-10-01
